Entry_id,age,pay_schedule,home_owner,income,months_employed,years_employed,current_address_year,personal_account_m,personal_account_y,has_debt,amount_requested,risk_score,risk_score_2,risk_score_3,risk_score_4,risk_score_5,ext_quality_score,ext_quality_score_2,inquiries_last_month,e_signed
9974955,32,bi-weekly,0,3145,0,2,8,7,3,1,700,69000,0.638676471,0.878927994,0.693434375,0.778995971,0.609495,0.509495,15,0
2005317,34,weekly,1,6090,0,6,0,7,3,1,2100,88300,0.739589076,0.810333992,0.639120313,0.828660932,0.48525,0.58525,6,1
9019407,35,weekly,1,4725,0,7,4,2,8,1,1100,72500,0.706462185,0.891284342,0.439235938,0.597978387,0.452282,0.752282,7,0
8555011,45,bi-weekly,1,6740,6,0,1,6,3,1,799,63400,0.554141176,0.859871611,0.286103906,0.53715802,0.221277,0.521277,8,0
6193893,43,semi-monthly,0,5250,0,1,1,7,3,0,600,72850,0.738578151,0.919229215,0.597702344,0.780252098,0.760968,0.760968,3,0
9031929,47,bi-weekly,1,5552,0,3,1,1,2,0,700,34200,0.529668067,0.897995601,0.567467969,0.768878495,0.727365,0.727365,14,0
6641298,40,weekly,0,3375,5,1,2,2,3,1,900,53300,0.712579832,0.905885258,0.662665625,0.895125318,0.712569,0.512569,3,1
9035411,68,semi-monthly,1,3820,0,5,6,1,1,1,1150,87150,0.70839916,0.864349524,0.485234375,0.74110849,0.499767,0.699767,6,1
9488381,49,bi-weekly,0,2035,6,2,0,2,4,1,700,65000,0.706644538,0.902439846,0.764685938,0.895174091,0.6909,0.7909,8,1
7409012,29,bi-weekly,0,1320,0,3,1,5,3,1,900,66450,0.651847899,0.789066709,0.620239844,0.646553222,0.626396,0.526396,6,1
9623034,42,weekly,0,3085,0,1,3,4,8,1,400,58450,0.753189076,0.955074969,0.597442969,0.853916115,0.84228,0.84228,8,1
3142455,50,bi-weekly,1,3565,5,1,11,6,3,1,1100,76750,0.60845042,0.849681271,0.618304688,0.669823244,0.755005,0.755005,8,0
7266772,32,weekly,0,2370,3,4,1,5,3,0,1100,68250,0.809286555,0.905874035,0.586211719,0.872948845,0.772165,0.572165,4,0
9703135,36,bi-weekly,1,3020,0,3,5,6,3,1,400,47100,0.626914286,0.927141318,0.395939063,0.502380054,0.557449,0.557449,16,1
1334160,39,weekly,1,3745,0,2,6,7,2,1,500,50550,0.718047059,0.872025947,0.581933594,0.822157819,0.671368,0.571368,5,0
2173628,52,weekly,1,2695,0,3,4,3,2,1,600,89550,0.687121008,0.803622733,0.81411875,0.740532622,0.376927,0.476927,3,1
9168787,38,weekly,0,4715,0,6,2,1,7,1,551,43200,0.723028571,0.931585563,0.607282813,0.867220972,0.772172,0.572172,4,1
1728891,50,weekly,1,5000,0,3,9,2,7,1,1900,53450,0.756460504,0.881150117,0.548803125,0.684366259,0.539573,0.739573,3,0
5313371,45,bi-weekly,0,2465,2,3,1,2,9,1,400,60150,0.664121849,0.867548034,0.581882813,0.681103578,0.736577,0.636577,13,0
6086488,59,weekly,0,4515,0,1,2,0,1,1,450,44950,0.678660504,0.825069582,0.720553906,0.888293626,0.577775,0.777775,6,1
8533383,31,weekly,1,3815,0,1,2,1,3,0,1200,64900,0.730951261,0.737497755,0.585665625,0.601794688,0.655194,0.555194,5,1
3182849,52,weekly,1,4770,0,6,7,2,7,1,850,84650,0.686578992,0.933919914,0.771615625,0.809180685,0.819362,0.719362,5,0
5673380,22,bi-weekly,0,3265,0,2,1,2,4,1,500,42900,0.659803361,0.87666098,0.658763281,0.806763409,0.533406,0.533406,6,1
1193367,32,bi-weekly,0,2620,0,2,1,1,3,0,500,51150,0.685527731,0.901227779,0.6152625,0.800272275,0.630711,0.730711,12,1
2864463,53,bi-weekly,0,3220,3,0,0,5,2,1,800,71450,0.449065546,0.627446579,0.473438281,0.402505068,0.587041,0.387041,2,0
2793180,32,bi-weekly,1,3515,0,3,9,6,4,1,1200,72000,0.699668067,0.852980786,0.538928125,0.582485575,0.718802,0.718802,4,0
3663561,38,bi-weekly,0,5635,10,0,1,3,2,1,800,39100,0.729501681,0.969788113,0.586071875,0.917952101,0.7371,0.5371,3,1
3457625,46,bi-weekly,0,3665,0,3,3,6,2,1,400,33750,0.572516807,0.880992997,0.577982031,0.652439395,0.522503,0.622503,13,1
8223769,58,bi-weekly,1,3270,5,1,2,7,4,0,900,63150,0.623256303,0.733996229,0.483671094,0.364185472,0.379354,0.479354,5,1
9797702,52,bi-weekly,0,3932,0,2,1,2,3,1,400,42800,0.741531092,0.901362453,0.8993125,0.770225324,0.72353,0.52353,11,0
2801353,45,bi-weekly,0,2720,0,5,10,2,7,1,1200,63400,0.650628571,0.842857784,0.426038281,0.697929528,0.709083,0.609083,2,0
5919680,42,bi-weekly,1,1740,0,6,6,3,3,1,1000,37100,0.762267227,0.891295565,0.662428906,0.710095485,0.586598,0.686598,3,0
6364994,42,bi-weekly,0,2155,5,4,4,1,1,1,700,52750,0.646978992,0.922708296,0.559935156,0.776155137,0.728211,0.528211,5,1
3767338,27,bi-weekly,0,4085,0,3,2,1,4,0,3200,84450,0.632187395,0.868849883,0.505139844,0.700016514,0.778559,0.678559,5,0
6922543,27,bi-weekly,1,1660,6,0,2,6,2,1,800,73950,0.703447899,0.77224367,0.32626875,0.389729873,0.27585,0.57585,4,1
1557786,30,monthly,1,3575,0,7,7,2,2,1,400,71150,0.76312437,0.877682259,0.477217969,0.779084105,0.414663,0.614663,5,0
1680466,54,bi-weekly,1,4620,1,1,7,10,2,0,700,94800,0.656517647,0.784644909,0.493678125,0.556504782,0.462207,0.662207,4,0
6193957,42,semi-monthly,0,3755,0,2,0,6,1,1,1200,66750,0.713282353,0.890072275,0.382684375,0.82342507,0.531399,0.431399,3,1
5812476,37,bi-weekly,1,2270,0,2,3,3,4,1,900,79250,0.676052941,0.944974412,0.467746094,0.681426167,0.484891,0.484891,7,1
2964730,36,bi-weekly,1,2205,0,2,5,2,8,1,400,44600,0.791393277,0.95519842,0.667946875,0.804050071,0.781784,0.781784,9,1
3418665,65,semi-monthly,0,2675,0,9,10,2,2,1,1600,80250,0.788998319,0.924930418,0.564748438,0.858161108,0.810528,0.610528,7,1
2062196,22,weekly,1,3040,6,1,5,7,3,1,900,58750,0.710504202,0.853126683,0.573882031,0.702929225,0.791636,0.791636,8,0
6656454,46,monthly,1,5045,0,3,1,4,1,1,500,31950,0.650015966,0.881105225,0.620771094,0.71670299,0.768197,0.668197,4,1
3832124,46,bi-weekly,1,1580,0,2,8,1,4,1,400,70300,0.682607563,0.874371521,0.528154688,0.509826119,0.701628,0.701628,6,0
4182554,35,monthly,1,4555,0,9,7,2,3,0,400,85050,0.760761345,0.967442539,0.483467188,0.663797596,0.891445,0.591445,6,1
6296817,54,bi-weekly,0,2911,0,6,4,2,7,1,1100,60000,0.766553782,0.872025947,0.4515125,0.684920735,0.428779,0.428779,3,0
5275855,29,weekly,1,3200,0,4,2,6,2,1,700,47500,0.626854622,0.886626863,0.625585938,0.727906314,0.770372,0.570372,7,1
8576800,28,weekly,0,4160,0,3,3,2,4,1,600,44950,0.728142857,0.872059616,0.465432031,0.651973909,0.596166,0.596166,4,1
7813079,52,bi-weekly,0,2150,0,2,1,2,2,0,400,57500,0.787941176,0.874259293,0.591103125,0.595424204,0.832299,0.632299,3,0
1683328,19,weekly,1,1665,0,2,1,2,4,1,500,75050,0.824784874,0.858659544,0.780303125,0.860632291,0.686659,0.786659,5,1
8549261,25,bi-weekly,1,4551,1,6,6,2,7,1,400,69000,0.527142017,0.865370803,0.359983594,0.462148885,0.487316,0.387316,2,0
9023342,34,bi-weekly,0,2000,0,2,9,6,3,1,600,43250,0.807383193,0.9864877,0.522448438,0.780599501,0.585015,0.785015,13,0
4319250,69,weekly,0,2375,0,1,1,2,5,1,800,38700,0.724857143,0.787854642,0.704166406,0.800558925,0.740328,0.440328,3,0
8464030,35,bi-weekly,1,2900,0,6,6,2,4,0,600,55600,0.677958824,0.915963369,0.390521094,0.565247191,0.556693,0.456693,5,1
7912090,26,bi-weekly,0,3800,0,5,3,2,7,1,600,67350,0.662558824,0.788988149,0.581252344,0.563308236,0.683766,0.583766,9,1
8056164,83,weekly,0,7120,0,3,4,2,4,0,2800,95600,0.764694958,0.867693931,0.824953125,0.917754441,0.629274,0.629274,3,1
5246016,35,bi-weekly,0,2460,1,2,5,2,3,1,600,45600,0.564768067,0.769931765,0.540003906,0.492865828,0.420403,0.620403,15,1
3569400,32,bi-weekly,0,2750,0,1,2,2,8,1,500,48900,0.788520168,0.88116134,0.602739063,0.734862934,0.8501,0.7501,5,1
1144881,58,bi-weekly,0,1500,0,2,2,1,2,0,600,47400,0.756584034,0.775666637,0.687091406,0.590059991,0.71954,0.71954,6,0
6123334,57,bi-weekly,0,3110,0,4,2,1,1,1,1000,48950,0.670795798,0.886626863,0.753598438,0.835572201,0.610564,0.510564,10,1
7973359,40,semi-monthly,0,2630,2,4,1,9,2,1,1100,37600,0.544818487,0.878916771,0.710589844,0.755255328,0.626134,0.726134,5,0
3155058,49,weekly,1,2605,0,4,4,2,5,1,600,65250,0.592647059,0.897860927,0.809276562,0.813767947,0.584017,0.484017,9,1
7431788,41,weekly,1,2555,7,7,7,4,2,1,700,75150,0.826761345,0.981022176,0.822692188,0.902741661,0.947836,0.947836,5,1
9552647,44,bi-weekly,1,1655,0,2,1,2,7,1,1100,38500,0.814537815,0.860993895,0.363066406,0.649089436,0.646675,0.846675,6,0
5613341,30,bi-weekly,0,2160,0,3,1,2,3,1,450,41200,0.693322689,0.929251212,0.643503125,0.697058454,0.512939,0.512939,12,1
8402782,32,bi-weekly,0,3080,6,2,2,4,3,1,2550,70250,0.746612605,0.858738104,0.638890625,0.788712135,0.610938,0.810938,4,1
4963056,49,bi-weekly,1,3670,0,5,9,2,3,0,400,61900,0.724061345,0.90135123,0.509149219,0.766483467,0.85799,0.55799,3,0
1583560,34,bi-weekly,0,2835,0,6,4,5,3,1,3200,71350,0.759631933,0.955063746,0.638323438,0.875168461,0.547326,0.747326,10,1
2892575,43,bi-weekly,0,3010,0,3,2,4,2,1,400,73800,0.656747059,0.783522625,0.615464844,0.61440645,0.603386,0.403386,6,1
5318607,43,bi-weekly,0,3635,1,1,4,2,3,1,700,50050,0.631416807,0.855348806,0.469545313,0.713895527,0.660577,0.560577,4,1
4415184,43,weekly,0,1645,0,3,10,6,4,1,600,64850,0.792662185,0.977610433,0.433863281,0.696838546,0.700293,0.800293,2,1
7611244,28,bi-weekly,0,2750,0,2,0,5,1,1,400,59150,0.659221008,0.847481595,0.525471094,0.735488431,0.440957,0.640957,12,1
7539633,40,monthly,0,3710,0,3,3,2,3,0,2700,62250,0.596742017,0.819278596,0.425119531,0.563644516,0.62718,0.42718,7,0
5044621,38,bi-weekly,0,3670,0,5,3,4,7,1,2800,61600,0.693736975,0.90119411,0.592482031,0.628714155,0.503232,0.803232,5,0
6298477,57,bi-weekly,0,2330,0,3,3,2,4,1,500,67800,0.665134454,0.799088705,0.662584375,0.542180819,0.563527,0.563527,4,1
4712049,60,weekly,1,2740,0,3,3,2,3,1,900,47850,0.730937815,0.883293679,0.543464844,0.74307996,0.341038,0.341038,16,0
7683634,63,bi-weekly,1,4080,0,4,8,3,8,1,900,82650,0.776846218,0.924863081,0.679653906,0.946145665,0.886291,0.686291,3,0
1994633,26,semi-monthly,0,2725,0,1,4,1,3,0,700,53300,0.507894118,0.966387592,0.637152344,0.799816201,0.726339,0.826339,6,1
8191873,26,bi-weekly,0,2160,0,1,4,2,4,1,800,47400,0.682457143,0.861005118,0.415414063,0.556439751,0.504377,0.804377,4,1
5656196,40,weekly,1,4085,5,1,6,1,4,1,1450,75650,0.757327731,0.905829143,0.516013281,0.855416109,0.490393,0.690393,2,1
2321652,50,bi-weekly,0,3190,1,6,4,2,7,1,1000,58700,0.776945378,0.949452325,0.694864844,0.77001654,0.682693,0.682693,9,1
9168615,64,bi-weekly,0,6080,0,1,1,6,3,1,3300,64400,0.590142857,0.846348088,0.750153906,0.656819584,0.670424,0.470424,6,1
8534727,50,bi-weekly,1,4355,0,4,4,3,3,1,2200,95550,0.628810084,0.800278326,0.653065625,0.711024745,0.618919,0.318919,6,1
8226480,48,bi-weekly,0,2525,4,4,5,6,1,1,700,64700,0.843152101,0.905739361,0.743994531,0.77130775,0.648369,0.848369,5,0
5786276,53,bi-weekly,0,5245,0,5,4,6,3,1,500,32100,0.485613445,0.891127222,0.698250781,0.837115835,0.407019,0.707019,8,0
6097129,72,monthly,0,3190,6,4,4,4,1,0,600,79350,0.580096639,0.897973155,0.758989063,0.842998586,0.682638,0.582638,8,0
6258270,37,bi-weekly,1,4755,4,6,6,6,6,1,900,51150,0.614508403,0.871105674,0.428476563,0.633475974,0.562505,0.562505,14,0
1151825,49,bi-weekly,0,2330,0,2,1,1,2,1,1000,66600,0.648354622,0.910329503,0.651826563,0.823830659,0.714398,0.614398,5,1
3091583,70,monthly,0,4235,0,3,3,1,4,1,1150,32100,0.642017647,0.891160891,0.321496094,0.639374127,0.383642,0.483642,15,0
9133054,48,bi-weekly,0,5290,0,4,1,3,1,1,900,69000,0.683827731,0.768876818,0.643524219,0.582645586,0.730646,0.530646,10,0
7539801,50,bi-weekly,1,2242,0,10,5,2,10,1,700,72750,0.587782353,0.874304184,0.510665625,0.560229526,0.466916,0.466916,6,1
2168136,46,monthly,0,3560,0,3,1,2,2,0,600,49000,0.590232773,0.742963279,0.601197656,0.4911194,0.725735,0.425735,6,1
3838707,42,semi-monthly,0,2690,0,1,1,7,3,1,800,74700,0.66980084,0.860836775,0.441121094,0.691695952,0.69205,0.59205,5,1
3578162,21,weekly,1,2185,0,4,3,3,2,1,550,32800,0.397892437,0.867738822,0.470282031,0.636793417,0.709267,0.609267,23,1
5043260,49,bi-weekly,0,5005,0,2,2,3,1,1,700,41650,0.535210924,0.869893607,0.49771875,0.928820002,0.456804,0.556804,7,1
2184596,46,semi-monthly,0,5150,0,4,2,1,3,1,900,56100,0.816515966,0.85860343,0.406494531,0.556956577,0.714167,0.614167,8,1
6046140,42,bi-weekly,1,3135,3,2,1,4,1,1,2500,73800,0.739197479,0.900251392,0.690671875,0.749903951,0.737633,0.837633,9,0
3933827,63,bi-weekly,1,1695,8,2,7,2,3,0,600,75950,0.715952941,0.930407165,0.254967188,0.77455075,0.812971,0.812971,4,1
8712241,48,weekly,1,6160,0,3,0,2,3,1,3700,50600,0.701605882,0.853093015,0.611095313,0.84356333,0.826475,0.526475,4,1
7421890,46,bi-weekly,1,1775,0,2,7,1,4,1,550,35500,0.704484034,0.905773029,0.543123437,0.745162668,0.382461,0.582461,8,1
9961463,51,bi-weekly,1,2595,0,2,2,1,0,1,1150,83850,0.747305042,0.856504758,0.701374219,0.738925669,0.773405,0.473405,7,1
9382621,31,bi-weekly,0,5235,4,11,11,3,3,1,400,68250,0.772979832,0.914751302,0.664157031,0.791699289,0.790385,0.690385,2,1
7888445,49,semi-monthly,1,4455,6,6,7,0,1,1,1150,84350,0.537564706,0.83170228,0.538978906,0.747426778,0.541764,0.641764,5,1
9588553,50,weekly,1,2690,2,6,7,4,7,1,900,56050,0.759519328,0.819278596,0.686179688,0.666623883,0.627907,0.727907,6,0
6898369,36,weekly,0,5030,0,3,2,5,3,1,900,61350,0.763469748,0.859871611,0.692651562,0.846192812,0.762589,0.462589,10,0
9686040,34,bi-weekly,1,3085,4,1,1,6,2,1,2700,82350,0.744094958,0.912630185,0.522641406,0.743951891,0.708525,0.708525,4,1
5854354,39,bi-weekly,0,3235,0,4,4,5,3,1,900,47400,0.67424958,0.788999372,0.675149219,0.685072189,0.575513,0.575513,4,0
8427040,37,bi-weekly,0,1725,5,4,2,2,3,0,600,54400,0.716228571,0.888938768,0.590524219,0.497814184,0.739757,0.639757,9,1
3349909,29,bi-weekly,0,6275,0,2,5,1,0,1,1200,73700,0.771521849,0.976577931,0.570053125,0.807173276,0.59708,0.59708,7,1
6093196,27,semi-monthly,1,2715,1,3,1,4,3,1,2800,72950,0.700812605,0.876537529,0.573224219,0.695367644,0.538012,0.538012,3,0
1604347,39,bi-weekly,1,5015,0,3,2,4,3,1,600,66750,0.828153782,0.894527743,0.445236719,0.577138476,0.572013,0.672013,2,1
9759102,34,bi-weekly,0,3715,0,6,6,2,7,1,1200,33750,0.709612605,0.795800413,0.608589063,0.54967309,0.594585,0.594585,7,0
3186628,29,bi-weekly,0,4725,0,2,0,6,4,1,500,60300,0.676631092,0.901283893,0.421059375,0.775133464,0.363702,0.463702,5,0
1791514,53,bi-weekly,1,2115,0,2,0,2,2,1,500,49050,0.777377311,0.852992009,0.599457813,0.507264234,0.446496,0.646496,6,1
3692731,51,bi-weekly,0,6180,0,3,3,7,3,1,1800,76900,0.729993277,0.925895583,0.393316406,0.563120844,0.473,0.673,2,1
5861351,49,weekly,0,2575,0,7,6,1,8,1,900,67150,0.749162185,0.956320704,0.6925625,0.91044015,0.689627,0.889627,6,0
1520239,43,bi-weekly,0,4005,2,2,2,3,6,1,900,34250,0.710119328,0.910307057,0.611958594,0.909076207,0.676489,0.576489,10,0
8974966,33,bi-weekly,1,2235,6,1,1,2,3,1,575,49750,0.763651261,0.907995152,0.486410156,0.669446748,0.626966,0.726966,8,1
4716925,30,weekly,1,2020,0,2,0,2,4,0,600,69750,0.738327731,0.865426917,0.651303906,0.771032224,0.540884,0.740884,3,1
9697586,28,weekly,0,3760,0,6,3,5,4,1,700,54600,0.72692605,0.853048124,0.535598438,0.772758116,0.582575,0.582575,2,1
8916722,48,bi-weekly,0,2745,0,3,3,9,4,1,700,60750,0.77792521,0.882171395,0.534689844,0.669541727,0.520478,0.520478,7,0
9554412,33,bi-weekly,0,2075,0,4,2,3,8,1,800,66850,0.711345378,0.820389657,0.465042969,0.698316293,0.812929,0.812929,2,1
2909802,71,monthly,1,5251,0,2,2,1,4,0,2100,80350,0.6367,0.874270515,0.592059375,0.645309929,0.595749,0.795749,8,1
1390879,58,bi-weekly,1,3615,1,6,10,1,3,0,2100,50200,0.432637815,0.936108368,0.464597656,0.615008843,0.667677,0.567677,5,0
9782056,56,bi-weekly,0,2828,0,3,2,1,3,0,600,52750,0.787557983,0.938308045,0.655699219,0.757553666,0.696787,0.596787,10,0
6021784,41,bi-weekly,1,3135,0,6,5,6,3,1,1100,48700,0.760351261,0.900172832,0.298589844,0.687753012,0.532671,0.532671,7,0
2182881,44,monthly,0,6175,0,4,3,1,4,0,600,68400,0.618644538,0.921395224,0.655630469,0.82817491,0.536047,0.736047,4,0
4115293,40,bi-weekly,1,6285,0,6,6,1,4,0,650,70850,0.643234454,0.855191686,0.536522656,0.784075244,0.582922,0.682922,7,1
5912823,77,monthly,1,3795,6,4,3,1,3,0,1100,68550,0.729866387,0.960708835,0.560017969,0.717557807,0.930518,0.830518,7,1
3246909,43,weekly,1,2300,3,2,1,3,2,1,600,42650,0.816811765,0.881071557,0.714015625,0.849547905,0.557937,0.857937,11,1
9962217,44,semi-monthly,1,6295,0,6,5,2,4,0,700,53400,0.60627395,0.732907614,0.475775781,0.54100598,0.440617,0.740617,5,1
2481186,57,weekly,0,6560,0,4,2,5,2,1,1600,67000,0.677948739,0.921395224,0.718219531,0.971729426,0.514185,0.614185,4,1
2242548,30,weekly,0,2485,0,2,3,1,4,1,800,56600,0.587478992,0.909117436,0.669321094,0.779173951,0.683894,0.683894,2,1
7278232,40,bi-weekly,0,3780,0,1,4,2,2,0,1000,59750,0.592245378,0.929442,0.535808594,0.722787679,0.675358,0.575358,2,1
3197283,56,semi-monthly,1,5265,0,10,9,7,2,1,400,62200,0.705271429,0.868659095,0.557320312,0.759624394,0.693833,0.593833,7,1
6290095,49,weekly,0,3295,6,1,6,4,3,1,400,70800,0.645307563,0.860971449,0.698117969,0.723088876,0.583131,0.283131,17,0
6553169,53,weekly,0,3380,1,5,5,2,6,0,600,53450,0.665758824,0.90925211,0.578383594,0.875066636,0.719378,0.619378,6,0
8067398,22,bi-weekly,0,2585,0,3,3,2,4,0,800,65450,0.812855462,0.908051266,0.666791406,0.788072092,0.659976,0.659976,3,1
2290536,59,bi-weekly,0,3705,0,3,4,4,7,1,2100,45400,0.728398319,0.941719788,0.709760937,0.848407293,0.73328,0.53328,7,0
6014959,27,bi-weekly,1,2515,8,4,2,2,3,0,800,38800,0.795494118,0.905739361,0.581252344,0.878325893,0.596529,0.696529,7,0
4594428,43,bi-weekly,0,4685,0,6,5,3,2,1,400,44950,0.687414286,0.890004938,0.386392188,0.621902144,0.557988,0.657988,9,0
4175290,60,semi-monthly,0,2555,0,10,8,1,3,1,400,54650,0.512379832,0.879926827,0.693883594,0.678480085,0.804626,0.504626,17,0
6910729,46,weekly,1,1505,7,6,4,8,6,1,600,50700,0.695154622,0.896906985,0.605957031,0.763636644,0.56697,0.46697,5,0
1842016,45,bi-weekly,1,3225,3,3,7,4,2,1,1000,54800,0.663890756,0.917018316,0.588492188,0.562916338,0.713846,0.813846,8,0
7561227,46,bi-weekly,0,2390,1,6,5,2,7,1,401,62400,0.667933613,0.903528461,0.371275781,0.676047408,0.664148,0.564148,8,1
2735677,32,bi-weekly,0,2230,5,2,1,3,1,1,450,33250,0.609519328,0.904706859,0.548536719,0.732871783,0.672616,0.472616,8,1
8999896,39,bi-weekly,0,5100,0,2,2,1,3,1,600,75350,0.691942017,0.76655369,0.707141406,0.770636903,0.719787,0.819787,10,0
9384070,62,bi-weekly,1,3235,0,7,6,7,4,1,800,73500,0.696460504,0.956287035,0.671360156,0.758093595,0.581479,0.581479,5,1
1619251,22,weekly,0,2810,0,3,0,2,3,0,600,44200,0.660080672,0.90696265,0.532558594,0.742379164,0.399381,0.399381,4,1
7627971,23,weekly,1,4311,3,2,3,4,3,1,900,82950,0.77342521,0.924964087,0.867682813,0.910507748,0.594474,0.694474,3,0
1540097,37,monthly,0,3690,0,1,9,0,1,1,2850,71950,0.699961345,0.942752289,0.483610938,0.820399411,0.873705,0.673705,8,1
6356841,24,bi-weekly,0,1610,0,1,2,1,3,1,700,72500,0.862197479,0.881049111,0.5177375,0.705834234,0.511748,0.611748,5,1
7895490,43,bi-weekly,0,4345,0,3,2,5,3,1,1150,51350,0.655812605,0.923796911,0.698669531,0.894973008,0.567355,0.567355,5,1
6978070,77,bi-weekly,0,6110,0,5,2,2,6,0,3300,61600,0.754021008,0.861992728,0.641883594,0.724938841,0.700619,0.600619,4,1
9627557,52,monthly,1,1730,0,6,4,5,1,1,600,51200,0.681961345,0.964199138,0.273978906,0.71117021,0.619359,0.719359,4,1
3393623,58,semi-monthly,0,3035,6,1,7,2,7,1,400,63900,0.676463025,0.860915335,0.681355469,0.623278921,0.846387,0.646387,3,1
4502834,52,semi-monthly,1,5150,0,5,4,5,2,1,900,70550,0.64222521,0.87772715,0.500003906,0.690972053,0.767061,0.867061,5,0
6460139,44,weekly,0,2295,0,1,1,3,2,1,400,73350,0.596867227,0.777843868,0.630036719,0.609120959,0.479469,0.479469,2,1
6378107,22,weekly,0,3060,5,0,0,2,2,1,600,55600,0.617410924,0.791277608,0.43264375,0.664797022,0.414078,0.314078,6,0
1996720,39,semi-monthly,1,5200,0,6,7,6,2,1,400,46350,0.749781513,0.894505297,0.601154688,0.750134982,0.565012,0.665012,5,0
1926551,51,bi-weekly,0,4285,0,4,2,1,5,1,400,59000,0.737907563,0.873327797,0.493139844,0.720097444,0.425497,0.525497,3,0
8676216,52,bi-weekly,1,2285,0,3,4,2,3,0,600,51200,0.64902437,0.895616358,0.678639844,0.740104786,0.585546,0.685546,19,0
6848801,45,weekly,0,2915,0,3,2,5,3,1,600,47100,0.633694958,0.738552702,0.610653125,0.523111295,0.340178,0.340178,6,1
1583708,46,bi-weekly,0,4140,0,6,2,2,7,1,900,80800,0.857692437,0.905896481,0.635329688,0.811910281,0.78219,0.88219,6,1
2519220,37,weekly,1,4479,0,2,9,2,4,0,1200,72300,0.659891597,0.739697432,0.367338281,0.506985285,0.488238,0.388238,6,0
2569035,47,weekly,1,3275,0,1,8,2,4,0,600,37800,0.701526891,0.967532322,0.718353125,0.842473202,0.548602,0.648602,8,0
5167135,40,bi-weekly,0,2610,0,4,3,2,2,0,900,65400,0.535942017,0.904639522,0.505885938,0.832231655,0.702619,0.702619,2,0
9993017,37,weekly,0,6680,0,3,2,5,3,1,800,59450,0.828830252,0.763175615,0.784065625,0.767876502,0.666134,0.466134,5,1
4177293,37,bi-weekly,1,4260,0,2,2,1,3,0,650,61050,0.777648739,0.924885527,0.440325,0.60497608,0.610441,0.610441,5,1
4464007,53,weekly,0,5075,0,6,10,6,4,1,700,50200,0.637906723,0.886739091,0.553922656,0.665496962,0.631339,0.731339,6,0
4988881,45,semi-monthly,0,1690,1,6,1,7,4,1,600,62750,0.510994958,0.946253816,0.477359375,0.610109261,0.574146,0.574146,5,1
3094474,46,monthly,0,6005,0,4,2,5,2,0,400,45900,0.568106723,0.941708565,0.567920313,0.780798018,0.832426,0.632426,12,1
9235898,43,monthly,0,2436,0,2,1,1,2,1,500,83600,0.66222605,0.854170408,0.440288281,0.603772148,0.700287,0.700287,6,0
9217087,29,bi-weekly,1,5220,6,4,7,2,4,1,500,47350,0.682778992,0.943908242,0.387857031,0.515515487,0.648767,0.648767,5,1
1693679,59,bi-weekly,0,1595,5,0,2,1,3,1,700,50850,0.705621008,0.905773029,0.724126563,0.900743665,0.49281,0.79281,5,0
2007001,42,bi-weekly,1,3680,0,6,1,1,7,1,500,41050,0.711860504,0.762120668,0.614661719,0.647342152,0.647015,0.747015,7,1
2548891,43,bi-weekly,0,3210,0,1,1,5,2,0,600,59250,0.593063025,0.903506015,0.265953906,0.601138387,0.707962,0.407962,6,1
1522509,34,bi-weekly,1,2990,0,2,6,4,3,1,700,50700,0.691186555,0.856358862,0.634153906,0.736723167,0.548442,0.448442,5,1
3685593,33,semi-monthly,1,3710,0,3,2,3,3,1,600,55800,0.507313445,0.899095439,0.419741406,0.544429527,0.620583,0.320583,6,0
1321798,45,weekly,0,1595,0,2,3,1,4,1,800,24550,0.492003361,0.840725444,0.553135156,0.82525022,0.786379,0.786379,20,0
4301366,51,bi-weekly,0,3005,0,3,6,6,4,1,500,44000,0.820865546,0.929464446,0.679938281,0.716122844,0.647191,0.647191,7,1
4604885,33,bi-weekly,0,2640,0,1,3,7,3,1,400,83550,0.78735042,0.877749596,0.466090625,0.624348512,0.716705,0.716705,6,1
7797699,89,bi-weekly,1,3030,0,2,10,6,4,1,600,82300,0.648102521,0.936108368,0.48625625,0.701172528,0.432443,0.532443,5,0
7744017,47,bi-weekly,0,3280,0,6,5,6,3,1,700,52500,0.584219328,0.939351769,0.684694531,0.830149803,0.851645,0.851645,10,0
9623648,29,bi-weekly,0,3255,5,1,0,2,2,1,550,42450,0.5291,0.889993715,0.523927344,0.771626061,0.703573,0.703573,6,1
6100084,30,weekly,0,3055,5,1,9,6,3,1,1200,56500,0.696918487,0.881015443,0.607151563,0.847807467,0.511256,0.611256,5,0
5705481,37,bi-weekly,0,2610,0,3,1,2,6,1,600,41500,0.615710924,0.938364159,0.658420312,0.779167961,0.423047,0.423047,13,1
3383150,45,bi-weekly,0,3897,0,6,2,2,6,1,800,53150,0.731616807,0.899050548,0.426560156,0.692541357,0.543267,0.343267,5,1
8273891,25,bi-weekly,0,3405,0,3,1,2,3,0,800,66300,0.651966387,0.85426019,0.4007,0.599015463,0.705266,0.405266,5,1
6827741,39,bi-weekly,1,6795,0,6,6,3,3,1,800,83100,0.786589916,0.853081792,0.563415625,0.746707157,0.784711,0.784711,7,1
7689514,55,bi-weekly,1,2710,0,3,1,1,4,1,500,30700,0.686801681,0.844069851,0.527711719,0.506523222,0.520218,0.320218,13,1
